Lap,Average_Speed,Maximum_Speed,Minimum_Speed,Average_RPM,Maximum_RPM,Average_Throttle,Brake_Events,DRS_Activations,Lap_Distance,Telemetry_Points,Performance_Status
22,200.83,332.0,90.0,10540.54,12623.0,59.85,131,0,1515934.0416268858,623,NORMAL
