Lap,Average_Speed,Maximum_Speed,Minimum_Speed,Average_RPM,Maximum_RPM,Average_Throttle,Brake_Events,DRS_Activations,Lap_Distance,Telemetry_Points,Performance_Status
28,168.81,306.781248,0.0,10502.4,12349.0,60.08,170,0,1519157.113584578,760,DEGRADED
