Lap,Average_Speed,Maximum_Speed,Minimum_Speed,Average_RPM,Maximum_RPM,Average_Throttle,Brake_Events,DRS_Activations,Lap_Distance,Telemetry_Points,Performance_Status
50,208.08,330.0,95.0,10381.11,11897.0,61.78,110,0,1428254.9742972818,597,NORMAL
