Lap,Average_Speed,Maximum_Speed,Minimum_Speed,Average_RPM,Maximum_RPM,Average_Throttle,Brake_Events,DRS_Activations,Lap_Distance,Telemetry_Points,Performance_Status
46,209.44,328.0,96.0,10618.27,12244.0,57.41,94,0,1433612.4759939867,604,NORMAL
