Lap,Average_Speed,Maximum_Speed,Minimum_Speed,Average_RPM,Maximum_RPM,Average_Throttle,Brake_Events,DRS_Activations,Lap_Distance,Telemetry_Points,Performance_Status
30,204.85,327.0,96.0,10520.93,12193.0,58.75,106,0,1490618.3460846476,608,NORMAL
