Lap,Average_Speed,Maximum_Speed,Minimum_Speed,Average_RPM,Maximum_RPM,Average_Throttle,Brake_Events,DRS_Activations,Lap_Distance,Telemetry_Points
51,206.98,329.0,95.0,10395.26,11911.0,60.03,117,0,1518511.330258889,622
