Lap,Average_Speed,Maximum_Speed,Minimum_Speed,Average_RPM,Maximum_RPM,Average_Throttle,Brake_Events,DRS_Activations,Lap_Distance,Telemetry_Points
34,207.51,334.0,94.0,10731.85,12209.0,62.13,129,0,1480931.9511525012,615
