Lap,Average_Speed,Maximum_Speed,Minimum_Speed,Average_RPM,Maximum_RPM,Average_Throttle,Brake_Events,DRS_Activations,Lap_Distance,Telemetry_Points
54,206.03,333.0,95.0,10552.89,12154.0,59.04,125,0,1499194.8690692922,616
