Lap,Average_Speed,Maximum_Speed,Minimum_Speed,Average_RPM,Maximum_RPM,Average_Throttle,Brake_Events,DRS_Activations,Lap_Distance,Telemetry_Points
29,209.01,337.0,97.0,10668.2,12310.0,63.04,119,0,1523121.0743629462,627
