Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Lap,processed_time,Anomaly_Type
2026-06-14T14:04:59.551+05:30,0 days 01:55:12.786000,"",NaN,0 days 00:01:04.911000,9291.004908578678,129.47761081874177,3,0.0,false,0,pos,3738.5488100960492,0.8039521556178271,OnTrack,-834.0,2185.0,1904.0,44,2026-07-14T15:14:26.335+05:30,THROTTLE_DROP
2026-06-14T14:04:52.931+05:30,0 days 01:55:06.166000,"",NaN,0 days 00:00:58.291000,7921.285594349553,112.53415931792668,3,0.0,true,0,pos,3480.295281782564,0.7484163069958047,OnTrack,1424.0,2310.0,1818.0,44,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:04:57.717+05:30,0 days 01:55:10.952000,"",NaN,0 days 00:01:03.077000,10641.0,178.0,4,0.0,true,0,car,3664.1688888888866,0.7879572065007534,OnTrack,-98.86339248342667,2254.2291557661306,1872.1850122537608,44,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:04:51.876+05:30,0 days 01:55:05.111000,"",NaN,0 days 00:00:57.236000,9864.0,140.0,3,0.0,true,0,car,3444.67722222222,0.7407568601844825,OnTrack,1416.3386198114163,1951.6486009105627,1818.7837407487891,44,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:04:49.756+05:30,0 days 01:55:02.991000,"",NaN,0 days 00:00:55.116000,11316.0,291.0,7,0.0,false,0,car,3327.5949999999975,0.7155790412709284,OnTrack,397.76341789468773,1421.3909516206904,1830.920633805801,44,2026-07-14T15:14:26.335+05:30,THROTTLE_DROP
2026-06-14T14:04:02.796+05:30,0 days 01:54:16.031000,"",NaN,0 days 00:00:08.156000,9180.0,267.0,8,0.0,true,0,car,715.7477777777777,0.1539172010458064,OnTrack,-2458.8880475224614,-6289.779649419817,1635.1361369720412,44,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:04:36.551+05:30,0 days 01:54:49.786000,"",NaN,0 days 00:00:41.911000,9311.19428408889,155.55555271111112,6,0.0,true,0,pos,2506.060460447098,0.5389130412967075,OnTrack,-2090.0,-4096.0,1662.0,44,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:04:19.716+05:30,0 days 01:54:32.951000,"",NaN,0 days 00:00:25.076000,9366.0,154.0,4,0.0,true,0,car,1682.9052777777777,0.3618985318892499,OnTrack,-4787.281874527537,-2844.8017036507226,1823.2654457877968,44,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:04:58.290+05:30,0 days 01:55:11.525000,"",NaN,0 days 00:01:03.650000,9720.002194362038,157.5072792358958,4,0.0,true,0,pos,3689.7100465384306,0.7934496769197228,OnTrack,-355.0,2150.0,1880.0,44,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:04:50.951+05:30,0 days 01:55:04.186000,"",NaN,0 days 00:00:56.311000,10380.14929771918,193.32336503828537,7,0.0,true,0,pos,3404.2985787993553,0.7320736788032285,OnTrack,1104.0,1723.0,1823.0,44,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
