Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Lap,processed_time,Anomaly_Type
2026-06-14T14:06:59.531+05:30,0 days 01:57:12.766000,"",NaN,0 days 00:00:24.640000,9988.9503104,170.74999466666668,5,0.0,true,0,pos,1658.4823243088872,0.35432270578480984,OnTrack,-5034.0,-2943.0,1821.0,46,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:06:59.311+05:30,0 days 01:57:12.546000,"",NaN,0 days 00:00:24.420000,9624.03984128,180.52999296,6,0.0,true,0,pos,1648.062585061579,0.3520966041558903,OnTrack,-5117.0,-3008.0,1819.0,46,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:07:32.511+05:30,0 days 01:57:45.746000,"",NaN,0 days 00:00:57.620000,9514.6059864,132.9937448,3,0.0,true,0,pos,3451.086504503615,0.7372995721752532,OnTrack,1419.0,1959.0,1819.0,46,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:07:32.156+05:30,0 days 01:57:45.391000,"",NaN,0 days 00:00:57.265000,10388.0,145.0,5,0.0,true,0,car,3437.8438888888904,0.7344703835082997,OnTrack,1336.3618227004179,1861.0688675758583,1820.592377623463,46,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:07:39.157+05:30,0 days 01:57:52.392000,"",NaN,0 days 00:01:04.266000,10501.0,146.0,3,0.0,true,0,car,3703.7466666666683,0.7912785811700868,OnTrack,-440.13111838696165,2133.8584635216503,1884.3994458115967,46,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:07:07.011+05:30,0 days 01:57:20.246000,"",NaN,0 days 00:00:32.120000,11130.216878933334,169.50832426666668,5,0.0,true,0,pos,2030.8251978857452,0.43387105701636164,OnTrack,-5091.0,-5515.0,1801.0,46,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:07:08.151+05:30,0 days 01:57:21.386000,"",NaN,0 days 00:00:33.260000,10451.23538730124,118.3709249303699,2,0.0,true,0,pos,2071.9788526276666,0.4426632365213002,OnTrack,-5221.0,-5843.0,1788.0,46,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:07:39.711+05:30,0 days 01:57:52.946000,"",NaN,0 days 00:01:04.820000,9701.869112620807,135.37325960909706,3,0.0,false,0,pos,3724.900655989068,0.7957979773825119,OnTrack,-642.0,2126.0,1894.0,46,2026-07-14T15:14:26.335+05:30,THROTTLE_DROP
2026-06-14T14:07:30.330+05:30,0 days 01:57:43.565000,"",NaN,0 days 00:00:55.439000,9479.6753696,274.5500096,8,0.0,false,0,pos,3338.8541013618674,0.7133219342016397,OnTrack,384.0,1414.0,1831.0,46,2026-07-14T15:14:26.335+05:30,THROTTLE_DROP
2026-06-14T14:07:06.877+05:30,0 days 01:57:20.112000,"",NaN,0 days 00:00:31.986000,10908.0,179.0,5,0.0,true,0,car,2024.628611111112,0.4325472012474836,OnTrack,-5058.097151678533,-5458.646941316969,1803.9309131575908,46,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
