Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Lap,processed_time,Anomaly_Type
2026-06-14T13:37:54.351+05:30,0 days 01:28:07.586000,63,43.70805555555353,0 days 00:00:58.851000,10453.0,144.0,3,0.0,true,0,car,3430.7797222222207,0.7351569749249283,OnTrack,1247.3924728734473,1796.2177417457676,1820.9940820954394,25,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:37:20.950+05:30,0 days 01:27:34.185000,63,60.88472222222208,0 days 00:00:25.450000,9117.0,150.0,4,0.0,true,0,car,1677.5966666666666,0.3594800571492144,OnTrack,-4895.729368716775,-2872.038281663417,1822.3116022351476,25,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:37:30.610+05:30,0 days 01:27:43.845000,63,41.65694193628136,0 days 00:00:35.110000,8531.018878608125,94.43925461717227,2,1.1214907656554798,true,0,pos,2104.03374098222,0.4508581737677295,OnTrack,-5154.0,-6130.0,1771.0,25,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:37:28.751+05:30,0 days 01:27:41.986000,63,45.94888888888863,0 days 00:00:33.251000,10280.0,145.0,3,0.0,true,0,car,2046.9952777777776,0.43863581399565305,OnTrack,-5135.181887482398,-5597.019376832447,1799.8022426518821,25,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:37:29.510+05:30,0 days 01:27:42.745000,63,40.284722121141044,0 days 00:00:34.010000,10345.379010052942,116.09725633248574,3,0.0,true,0,pos,2072.4751980990827,0.44409572184791407,OnTrack,-5224.0,-5861.0,1787.0,25,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:37:37.810+05:30,0 days 01:27:51.045000,63,67.72195155555428,0 days 00:00:42.310000,10323.40049408,235.10001152,6,1.0,true,0,pos,2463.8261829661137,0.5279554941046951,OnTrack,-2243.0,-4463.0,1654.0,25,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:37:39.670+05:30,0 days 01:27:52.905000,63,57.744167338859846,0 days 00:00:44.170000,9070.935263820184,125.02487403777084,3,6.970151154674995,true,0,pos,2546.2541266110115,0.5456183820210357,OnTrack,-2115.0,-3765.0,1675.0,25,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:38:12.850+05:30,0 days 01:28:26.085000,63,120.7563896652943,0 days 00:01:17.350000,11057.648317323949,247.40252200150059,6,66.1887508171066,true,0,pos,4243.06525734519,0.9092157677143066,OnTrack,2401.0,3282.0,1776.0,25,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:37:38.511+05:30,0 days 01:27:51.746000,63,53.85944444444249,0 days 00:00:43.011000,11027.0,155.0,6,0.0,true,0,car,2502.5683333333322,0.5362572693196899,OnTrack,-2105.3427150325087,-4171.123906363878,1662.054472300601,25,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:37:53.030+05:30,0 days 01:28:06.265000,63,73.13916666666455,0 days 00:00:57.530000,10129.0,252.0,7,0.0,true,0,car,3364.6741666666653,0.7209916935070716,OnTrack,565.3276075496015,1499.8010444805802,1828.7812489932517,25,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
