Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Lap,processed_time,Anomaly_Type
2026-06-14T14:09:46.798+05:30,0 days 02:00:00.033000,"",NaN,0 days 00:00:31.356000,10875.0,212.0,5,0.0,true,0,car,2005.8180555555543,0.43047524447436275,OnTrack,-4943.003733212587,-5286.266501832805,1809.5126715754323,48,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:10:19.871+05:30,0 days 02:00:33.106000,"",NaN,0 days 00:01:04.429000,9351.057142857142,130.57142857142858,3,0.0,true,0,pos,3712.519072222347,0.7967559923016089,OnTrack,-571.0,2122.0,1891.0,48,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:09:56.251+05:30,0 days 02:00:09.486000,"",NaN,0 days 00:00:40.809000,10287.248526411695,236.67702060877045,6,0.16770206087704537,true,0,pos,2449.6280951395297,0.5257227843800563,OnTrack,-2322.0,-4579.0,1653.0,48,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:09:25.051+05:30,0 days 01:59:38.286000,"",NaN,0 days 00:00:09.609000,9887.2000384,156.964288,4,0.0,true,0,pos,796.6216141321466,0.17096559837383482,OnTrack,-2990.0,-6912.0,1624.0,48,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:09:56.677+05:30,0 days 02:00:09.912000,"",NaN,0 days 00:00:41.235000,10274.0,202.0,5,0.0,true,0,car,2475.2430555555543,0.5312200957223033,OnTrack,-2139.605971908848,-4292.032195898902,1659.7265325746835,48,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:10:11.091+05:30,0 days 02:00:24.326000,"",NaN,0 days 00:00:55.649000,9617.114499657142,247.36786377142857,7,0.0,true,0,pos,3364.632365882537,0.7220948760821061,OnTrack,679.0,1549.0,1828.0,48,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:10:19.358+05:30,0 days 02:00:32.593000,"",NaN,0 days 00:01:03.916000,10235.0,143.0,3,0.0,true,0,car,3693.6627777777762,0.792709180608781,OnTrack,-344.58804256653383,2153.278603557414,1880.1041822432078,48,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:09:23.791+05:30,0 days 01:59:37.026000,"",NaN,0 days 00:00:08.349000,9423.4125312,241.875008,8,0.0,true,0,pos,732.5991051143519,0.15722551604435164,OnTrack,-2526.0,-6397.0,1634.0,48,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:09:56.551+05:30,0 days 02:00:09.786000,"",NaN,0 days 00:00:41.109000,9891.800388266667,219.3249824,6,0.0,true,0,pos,2468.3550652176996,0.5297418413430427,OnTrack,-2176.0,-4359.0,1658.0,48,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:09:47.477+05:30,0 days 02:00:00.712000,"",NaN,0 days 00:00:32.035000,11129.0,156.0,4,0.0,true,0,car,2038.275555555554,0.4374410558593124,OnTrack,-5126.01233730925,-5578.923692282028,1799.940948248149,48,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T14:10:10.811+05:30,0 days 02:00:24.046000,"",NaN,0 days 00:00:55.369000,10393.1626592,267.5187536,7,0.0,false,0,pos,3345.8082564769293,0.7180549717268992,OnTrack,456.0,1449.0,1830.0,48,2026-07-14T15:14:26.335+05:30,THROTTLE_DROP
