Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Lap,processed_time,Anomaly_Type
2026-06-14T13:09:34.110+05:30,0 days 00:59:47.345000,63,70.42444423710378,0 days 00:00:34.008000,10496.81533247339,118.99544215100616,2,0.0,true,0,pos,2063.080910236284,0.4437325048706092,OnTrack,-5208.0,-5784.0,1791.0,5,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:09:08.649+05:30,0 days 00:59:21.884000,63,110.37083582222176,0 days 00:00:08.547000,8718.6995584,212.1625152,8,0.0,true,0,pos,740.2212439865833,0.1592086016224087,OnTrack,-2578.0,-6475.0,1633.0,5,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:09:23.989+05:30,0 days 00:59:37.224000,63,118.22111438222188,0 days 00:00:23.887000,10603.50048,239.35834346666667,6,0.8083338666666666,true,0,pos,1588.57107854997,0.34167376584820963,OnTrack,-5495.0,-3489.0,1813.0,5,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:09:24.183+05:30,0 days 00:59:37.418000,63,113.2633333333331,0 days 00:00:24.081000,9876.0,224.0,6,0.0,true,0,car,1600.5344444444443,0.34424687594229253,OnTrack,-5380.348509724745,-3321.0159966915326,1816.205299099948,5,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:09:33.545+05:30,0 days 00:59:46.780000,63,73.20999999999935,0 days 00:00:33.443000,9868.0,136.0,3,0.0,true,0,car,2043.9866666666665,0.43962566810734055,OnTrack,-5137.150844412447,-5602.351982976315,1798.949860705486,5,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:09:26.050+05:30,0 days 00:59:39.285000,63,98.93861055920371,0 days 00:00:25.948000,10155.074731645685,140.34826200143667,3,7.791042799138006,true,0,pos,1687.7151603802745,0.3629979182628713,OnTrack,-4760.0,-2841.0,1824.0,5,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:09:24.463+05:30,0 days 00:59:37.698000,63,107.81888888888852,0 days 00:00:24.361000,9100.0,202.0,6,0.0,true,0,car,1616.2455555555555,0.3476260602743483,OnTrack,-5269.52926312126,-3172.599582841798,1818.5279951000907,5,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:09:32.864+05:30,0 days 00:59:46.099000,63,83.68833333333237,0 days 00:00:32.762000,9325.0,175.0,5,0.0,true,0,car,2015.993333333333,0.4336047932797724,OnTrack,-5023.763646167374,-5405.684326827741,1805.8042334937602,5,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:09:43.689+05:30,0 days 00:59:56.924000,63,103.60111028565083,0 days 00:00:43.587000,8656.306700765685,144.04020356495965,4,1.0,true,0,pos,2516.6259294699666,0.5412820805840993,OnTrack,-2091.0,-3864.0,1671.0,5,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:09:57.703+05:30,0 days 01:00:10.938000,63,95.18472222221999,0 days 00:00:57.601000,8173.0,211.0,7,0.0,true,0,car,3380.7041666666673,0.7271301482449838,OnTrack,881.0152668835184,1630.8047477522034,1824.9586161829052,5,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
