Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Lap,processed_time,Anomaly_Type
2026-06-14T13:55:07.210+05:30,0 days 01:45:20.445000,"",NaN,0 days 00:00:09.722000,10631.775844620055,149.61059392761985,3,0.0,true,0,pos,800.5376645981153,0.17169634974179535,OnTrack,-2986.0,-6909.0,1624.0,38,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:55:55.071+05:30,0 days 01:46:08.306000,"",NaN,0 days 00:00:57.583000,10548.384050250032,153.6334151979658,7,0.0,true,0,pos,3431.708623988125,0.736020140179158,OnTrack,1272.0,1812.0,1821.0,38,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:55:05.850+05:30,0 days 01:45:19.085000,"",NaN,0 days 00:00:08.362000,9057.788042954353,241.24938601525656,8,0.0,true,0,pos,734.384901828636,0.15750815049128725,OnTrack,-2554.0,-6440.0,1633.0,38,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:55:32.114+05:30,0 days 01:45:45.349000,"",NaN,0 days 00:00:34.626000,8615.0,96.0,2,0.0,false,0,car,2108.952222222222,0.4523202521859903,OnTrack,-5131.544168932632,-6154.336841227554,1768.7983319902467,38,2026-07-14T15:14:26.335+05:30,THROTTLE_DROP
2026-06-14T13:55:29.995+05:30,0 days 01:45:43.230000,"",NaN,0 days 00:00:32.507000,10919.0,155.0,4,0.0,true,0,car,2040.8011111111111,0.4377034545934629,OnTrack,-5115.774216930471,-5559.324353731655,1800.313776266382,38,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:55:31.870+05:30,0 days 01:45:45.105000,"",NaN,0 days 00:00:34.382000,8784.739036137298,100.0310554660705,2,0.0,true,0,pos,2102.441916034189,0.4509239458563589,OnTrack,-5173.0,-6104.0,1774.0,38,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:55:55.331+05:30,0 days 01:46:08.566000,"",NaN,0 days 00:00:57.843000,10112.8,140.76,3,0.0,true,0,pos,3441.917737710533,0.7382097530328097,OnTrack,1350.0,1873.0,1820.0,38,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:55:29.851+05:30,0 days 01:45:43.086000,"",NaN,0 days 00:00:32.363000,11046.006059719482,165.73290645516747,4,0.0,true,0,pos,2034.6165811466117,0.43637701954020847,OnTrack,-5102.0,-5533.0,1801.0,38,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:55:55.115+05:30,0 days 01:46:08.350000,"",NaN,0 days 00:00:57.627000,10570.0,151.0,5,0.0,true,0,car,3433.4608333333317,0.7363959475419589,OnTrack,1286.9745434486638,1822.0813167252093,1820.7881126388581,38,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:55:06.250+05:30,0 days 01:45:19.485000,"",NaN,0 days 00:00:08.762000,9310.562776020366,199.29145949728755,8,0.0,true,0,pos,756.924236140792,0.16234230333398947,OnTrack,-2667.0,-6597.0,1631.0,38,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:55:07.715+05:30,0 days 01:45:20.950000,"",NaN,0 days 00:00:10.227000,9851.0,138.0,3,0.0,false,0,car,820.1652777777776,0.17590600743327175,OnTrack,-3166.2617304125993,-6985.785336785839,1622.9976614030413,38,2026-07-14T15:14:26.335+05:30,THROTTLE_DROP
2026-06-14T13:56:01.434+05:30,0 days 01:46:14.669000,"",NaN,0 days 00:01:03.946000,11225.0,186.0,4,42.0,true,0,car,3664.4597222222196,0.7859397326386208,OnTrack,-55.40348473152209,2279.4596062387286,1869.5135006040525,38,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:55:31.470+05:30,0 days 01:45:44.705000,"",NaN,0 days 00:00:33.982000,9409.7995648,105.99090385454545,2,0.0,true,0,pos,2091.360671283039,0.44854728157370705,OnTrack,-5217.0,-6001.0,1780.0,38,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:55:54.531+05:30,0 days 01:46:07.766000,"",NaN,0 days 00:00:57.043000,9886.786730406076,185.71966263671644,7,0.0,true,0,pos,3407.820054023728,0.7308966082770112,OnTrack,1107.0,1724.0,1823.0,38,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:55:53.834+05:30,0 days 01:46:07.069000,"",NaN,0 days 00:00:56.346000,9961.0,259.0,7,0.0,true,0,car,3367.6963888888877,0.7222910333658387,OnTrack,671.3249151738542,1546.167435540307,1827.3174950424757,38,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
2026-06-14T13:55:31.034+05:30,0 days 01:45:44.269000,"",NaN,0 days 00:00:33.546000,10553.0,118.0,2,0.0,true,0,car,2078.4288888888887,0.4457737208395653,OnTrack,-5225.661164140676,-5897.896959136472,1785.9082301125432,38,2026-07-14T15:14:26.335+05:30,BRAKING_EVENT
